# Oracle disagreements for Hindi (kaikki ∩ UniMorph).
#
# Every row here is one systematic UniMorph hin defect: for a subset
# of lemmas it forms the perfective participle and the vowel-initial
# subjunctive/imperative endings with an independent vowel spliced
# onto the consonant stem (बनऊं, बनया, बनइए) instead of the matra the
# grammar requires (बनूं, बना, बनिए). kaikki.org spells them
# correctly, so every disagreement is ruled o1 (first oracle = kaikki).
# The engine follows kaikki.
#
# lemma	features	resolution	o1(kaikki)	o2(unimorph)
ठीक होना	V;3;PL;PRF;PST;FEM	o1	ठीक हुई थी	ठीक होई थी
ठीक होना	V;3;PL;PRF;PST;MASC	o1	ठीक हुए थे	ठीक होए थे
ठीक होना	V;3;PL;PRF;SBJV;FEM	o1	ठीक हुई हों	ठीक होई हों
ठीक होना	V;3;PL;PRF;SBJV;MASC	o1	ठीक हुए हों|ठीक हों	ठीक होए हों
ठीक होना	V;3;SG;PRF;LGSPEC3;FEM	o1	ठीक हुई होगी|ठीक होगी	ठीक होई होगी
ठीक होना	V;3;SG;PRF;LGSPEC3;MASC	o1	ठीक हुआ होगा|ठीक होगा	ठीक होया होगा
ठीक होना	V;3;SG;PRF;LGSPEC4;FEM	o1	ठीक हुई होती|ठीक होती	ठीक होई होती
ठीक होना	V;3;SG;PRF;LGSPEC4;MASC	o1	ठीक हुआ होता|ठीक होता	ठीक होया होता
ठीक होना	V;3;SG;PRF;PRS;FEM	o1	ठीक हुई है	ठीक होई है
ठीक होना	V;3;SG;PRF;PRS;MASC	o1	ठीक हुआ है|ठीक है	ठीक होया है
ठीक होना	V;3;SG;PRF;PST;FEM	o1	ठीक हुई थी	ठीक होई थी
ठीक होना	V;3;SG;PRF;PST;MASC	o1	ठीक हुआ था	ठीक होया था
ठीक होना	V;3;SG;PRF;SBJV;FEM	o1	ठीक हुई हो	ठीक होई हो
ठीक होना	V;3;SG;PRF;SBJV;MASC	o1	ठीक हुआ हो|ठीक हो	ठीक होया हो
ठीक होना	V;V.PTCP;FEM;PL;PFV	o1	ठीक हुई	ठीक होई
ठीक होना	V;V.PTCP;FEM;SG;PFV	o1	ठीक हुई	ठीक होई
ठीक होना	V;V.PTCP;MASC;PL;PFV	o1	ठीक हुए	ठीक होए
ठीक होना	V;V.PTCP;MASC;SG;PFV	o1	ठीक हुआ	ठीक होया
डाउनलोड करना	V;1;PL;PRF;LGSPEC3;FEM	o1	डाउनलोड की होंगी	डाउनलोड किई होंगी
डाउनलोड करना	V;1;PL;PRF;LGSPEC4;FEM	o1	डाउनलोड की होती	डाउनलोड किई होती
डाउनलोड करना	V;1;PL;PRF;PRS;FEM	o1	डाउनलोड की हैं	डाउनलोड किई हैं
डाउनलोड करना	V;1;PL;PRF;PST;FEM	o1	डाउनलोड की थी	डाउनलोड किई थी
डाउनलोड करना	V;1;PL;PRF;SBJV;FEM	o1	डाउनलोड की हों	डाउनलोड किई हों
डाउनलोड करना	V;1;SG;PRF;LGSPEC3;FEM	o1	डाउनलोड की हूंगी	डाउनलोड किई हूंगी
डाउनलोड करना	V;1;SG;PRF;LGSPEC4;FEM	o1	डाउनलोड की होती	डाउनलोड किई होती
डाउनलोड करना	V;1;SG;PRF;PRS;FEM	o1	डाउनलोड की हूं	डाउनलोड किई हूं
डाउनलोड करना	V;1;SG;PRF;PST;FEM	o1	डाउनलोड की थी	डाउनलोड किई थी
डाउनलोड करना	V;1;SG;PRF;SBJV;FEM	o1	डाउनलोड की हूं	डाउनलोड किई हूं
डाउनलोड करना	V;2;PL;PRF;LGSPEC3;FEM	o1	डाउनलोड की होगी	डाउनलोड किई होगी
डाउनलोड करना	V;2;PL;PRF;PRS;FEM	o1	डाउनलोड की हो	डाउनलोड किई हो
डाउनलोड करना	V;2;PL;PRF;SBJV;FEM	o1	डाउनलोड की हो	डाउनलोड किई हो
डाउनलोड करना	V;2;SG;PRF;LGSPEC3;FEM	o1	डाउनलोड की होगी	डाउनलोड किई होगी
डाउनलोड करना	V;2;SG;PRF;LGSPEC4;FEM	o1	डाउनलोड की होती	डाउनलोड किई होती
डाउनलोड करना	V;2;SG;PRF;PRS;FEM	o1	डाउनलोड की है	डाउनलोड किई है
डाउनलोड करना	V;2;SG;PRF;PST;FEM	o1	डाउनलोड की थी	डाउनलोड किई थी
डाउनलोड करना	V;2;SG;PRF;SBJV;FEM	o1	डाउनलोड की हो	डाउनलोड किई हो
डाउनलोड करना	V;3;PL;PRF;LGSPEC3;FEM	o1	डाउनलोड की होंगी	डाउनलोड किई होंगी
डाउनलोड करना	V;3;PL;PRF;LGSPEC4;FEM	o1	डाउनलोड की होती	डाउनलोड किई होती
डाउनलोड करना	V;3;PL;PRF;PRS;FEM	o1	डाउनलोड की हैं	डाउनलोड किई हैं
डाउनलोड करना	V;3;PL;PRF;PST;FEM	o1	डाउनलोड की थी	डाउनलोड किई थी
डाउनलोड करना	V;3;PL;PRF;SBJV;FEM	o1	डाउनलोड की हों	डाउनलोड किई हों
डाउनलोड करना	V;3;SG;PRF;LGSPEC3;FEM	o1	डाउनलोड की होगी	डाउनलोड किई होगी
डाउनलोड करना	V;3;SG;PRF;LGSPEC4;FEM	o1	डाउनलोड की होती	डाउनलोड किई होती
डाउनलोड करना	V;3;SG;PRF;PRS;FEM	o1	डाउनलोड की है	डाउनलोड किई है
डाउनलोड करना	V;3;SG;PRF;PST;FEM	o1	डाउनलोड की थी	डाउनलोड किई थी
डाउनलोड करना	V;3;SG;PRF;SBJV;FEM	o1	डाउनलोड की हो	डाउनलोड किई हो
तैयार करना	V;1;PL;PRF;LGSPEC3;FEM	o1	तैयार की होंगी	तैयार किई होंगी
तैयार करना	V;1;PL;PRF;LGSPEC4;FEM	o1	तैयार की होती	तैयार किई होती
तैयार करना	V;1;PL;PRF;PRS;FEM	o1	तैयार की हैं	तैयार किई हैं
तैयार करना	V;1;PL;PRF;PST;FEM	o1	तैयार की थी	तैयार किई थी
तैयार करना	V;1;PL;PRF;SBJV;FEM	o1	तैयार की हों	तैयार किई हों
तैयार करना	V;1;SG;PRF;LGSPEC3;FEM	o1	तैयार की हूंगी	तैयार किई हूंगी
तैयार करना	V;1;SG;PRF;LGSPEC4;FEM	o1	तैयार की होती	तैयार किई होती
तैयार करना	V;1;SG;PRF;PRS;FEM	o1	तैयार की हूं	तैयार किई हूं
तैयार करना	V;1;SG;PRF;PST;FEM	o1	तैयार की थी	तैयार किई थी
तैयार करना	V;1;SG;PRF;SBJV;FEM	o1	तैयार की हूं	तैयार किई हूं
तैयार करना	V;2;PL;PRF;LGSPEC3;FEM	o1	तैयार की होगी	तैयार किई होगी
तैयार करना	V;2;PL;PRF;PRS;FEM	o1	तैयार की हो	तैयार किई हो
तैयार करना	V;2;PL;PRF;SBJV;FEM	o1	तैयार की हो	तैयार किई हो
तैयार करना	V;2;SG;PRF;LGSPEC3;FEM	o1	तैयार की होगी	तैयार किई होगी
तैयार करना	V;2;SG;PRF;LGSPEC4;FEM	o1	तैयार की होती	तैयार किई होती
तैयार करना	V;2;SG;PRF;PRS;FEM	o1	तैयार की है	तैयार किई है
तैयार करना	V;2;SG;PRF;PST;FEM	o1	तैयार की थी	तैयार किई थी
तैयार करना	V;2;SG;PRF;SBJV;FEM	o1	तैयार की हो	तैयार किई हो
तैयार करना	V;3;PL;PRF;LGSPEC3;FEM	o1	तैयार की होंगी	तैयार किई होंगी
तैयार करना	V;3;PL;PRF;LGSPEC4;FEM	o1	तैयार की होती	तैयार किई होती
तैयार करना	V;3;PL;PRF;PRS;FEM	o1	तैयार की हैं	तैयार किई हैं
तैयार करना	V;3;PL;PRF;PST;FEM	o1	तैयार की थी	तैयार किई थी
तैयार करना	V;3;PL;PRF;SBJV;FEM	o1	तैयार की हों	तैयार किई हों
तैयार करना	V;3;SG;PRF;LGSPEC3;FEM	o1	तैयार की होगी	तैयार किई होगी
तैयार करना	V;3;SG;PRF;LGSPEC4;FEM	o1	तैयार की होती	तैयार किई होती
तैयार करना	V;3;SG;PRF;PRS;FEM	o1	तैयार की है	तैयार किई है
तैयार करना	V;3;SG;PRF;PST;FEM	o1	तैयार की थी	तैयार किई थी
तैयार करना	V;3;SG;PRF;SBJV;FEM	o1	तैयार की हो	तैयार किई हो
तौबा करना	V;1;PL;PRF;LGSPEC3;FEM	o1	तौबा की होंगी	तौबा किई होंगी
तौबा करना	V;1;PL;PRF;LGSPEC4;FEM	o1	तौबा की होती	तौबा किई होती
तौबा करना	V;1;PL;PRF;PRS;FEM	o1	तौबा की हैं	तौबा किई हैं
तौबा करना	V;1;PL;PRF;PST;FEM	o1	तौबा की थी	तौबा किई थी
तौबा करना	V;1;PL;PRF;SBJV;FEM	o1	तौबा की हों	तौबा किई हों
तौबा करना	V;1;SG;PRF;LGSPEC3;FEM	o1	तौबा की हूंगी	तौबा किई हूंगी
तौबा करना	V;1;SG;PRF;LGSPEC4;FEM	o1	तौबा की होती	तौबा किई होती
तौबा करना	V;1;SG;PRF;PRS;FEM	o1	तौबा की हूं	तौबा किई हूं
तौबा करना	V;1;SG;PRF;PST;FEM	o1	तौबा की थी	तौबा किई थी
तौबा करना	V;1;SG;PRF;SBJV;FEM	o1	तौबा की हूं	तौबा किई हूं
तौबा करना	V;2;PL;PRF;LGSPEC3;FEM	o1	तौबा की होगी	तौबा किई होगी
तौबा करना	V;2;PL;PRF;PRS;FEM	o1	तौबा की हो	तौबा किई हो
तौबा करना	V;2;PL;PRF;SBJV;FEM	o1	तौबा की हो	तौबा किई हो
तौबा करना	V;2;SG;PRF;LGSPEC3;FEM	o1	तौबा की होगी	तौबा किई होगी
तौबा करना	V;2;SG;PRF;LGSPEC4;FEM	o1	तौबा की होती	तौबा किई होती
तौबा करना	V;2;SG;PRF;PRS;FEM	o1	तौबा की है	तौबा किई है
तौबा करना	V;2;SG;PRF;PST;FEM	o1	तौबा की थी	तौबा किई थी
तौबा करना	V;2;SG;PRF;SBJV;FEM	o1	तौबा की हो	तौबा किई हो
तौबा करना	V;3;PL;PRF;LGSPEC3;FEM	o1	तौबा की होंगी	तौबा किई होंगी
तौबा करना	V;3;PL;PRF;LGSPEC4;FEM	o1	तौबा की होती	तौबा किई होती
तौबा करना	V;3;PL;PRF;PRS;FEM	o1	तौबा की हैं	तौबा किई हैं
तौबा करना	V;3;PL;PRF;PST;FEM	o1	तौबा की थी	तौबा किई थी
तौबा करना	V;3;PL;PRF;SBJV;FEM	o1	तौबा की हों	तौबा किई हों
तौबा करना	V;3;SG;PRF;LGSPEC3;FEM	o1	तौबा की होगी	तौबा किई होगी
तौबा करना	V;3;SG;PRF;LGSPEC4;FEM	o1	तौबा की होती	तौबा किई होती
तौबा करना	V;3;SG;PRF;PRS;FEM	o1	तौबा की है	तौबा किई है
तौबा करना	V;3;SG;PRF;PST;FEM	o1	तौबा की थी	तौबा किई थी
तौबा करना	V;3;SG;PRF;SBJV;FEM	o1	तौबा की हो	तौबा किई हो
नफ़रत करना	V;1;PL;PRF;LGSPEC3;FEM	o1	नफ़रत की होंगी	नफ़रत किई होंगी
नफ़रत करना	V;1;PL;PRF;LGSPEC4;FEM	o1	नफ़रत की होती	नफ़रत किई होती
नफ़रत करना	V;1;PL;PRF;PRS;FEM	o1	नफ़रत की हैं	नफ़रत किई हैं
नफ़रत करना	V;1;PL;PRF;PST;FEM	o1	नफ़रत की थी	नफ़रत किई थी
नफ़रत करना	V;1;PL;PRF;SBJV;FEM	o1	नफ़रत की हों	नफ़रत किई हों
नफ़रत करना	V;1;SG;PRF;LGSPEC3;FEM	o1	नफ़रत की हूंगी	नफ़रत किई हूंगी
नफ़रत करना	V;1;SG;PRF;LGSPEC4;FEM	o1	नफ़रत की होती	नफ़रत किई होती
नफ़रत करना	V;1;SG;PRF;PRS;FEM	o1	नफ़रत की हूं	नफ़रत किई हूं
नफ़रत करना	V;1;SG;PRF;PST;FEM	o1	नफ़रत की थी	नफ़रत किई थी
नफ़रत करना	V;1;SG;PRF;SBJV;FEM	o1	नफ़रत की हूं	नफ़रत किई हूं
नफ़रत करना	V;2;PL;PRF;LGSPEC3;FEM	o1	नफ़रत की होगी	नफ़रत किई होगी
नफ़रत करना	V;2;PL;PRF;PRS;FEM	o1	नफ़रत की हो	नफ़रत किई हो
नफ़रत करना	V;2;PL;PRF;SBJV;FEM	o1	नफ़रत की हो	नफ़रत किई हो
नफ़रत करना	V;2;SG;PRF;LGSPEC3;FEM	o1	नफ़रत की होगी	नफ़रत किई होगी
नफ़रत करना	V;2;SG;PRF;LGSPEC4;FEM	o1	नफ़रत की होती	नफ़रत किई होती
नफ़रत करना	V;2;SG;PRF;PRS;FEM	o1	नफ़रत की है	नफ़रत किई है
नफ़रत करना	V;2;SG;PRF;PST;FEM	o1	नफ़रत की थी	नफ़रत किई थी
नफ़रत करना	V;2;SG;PRF;SBJV;FEM	o1	नफ़रत की हो	नफ़रत किई हो
नफ़रत करना	V;3;PL;PRF;LGSPEC3;FEM	o1	नफ़रत की होंगी	नफ़रत किई होंगी
नफ़रत करना	V;3;PL;PRF;LGSPEC4;FEM	o1	नफ़रत की होती	नफ़रत किई होती
नफ़रत करना	V;3;PL;PRF;PRS;FEM	o1	नफ़रत की हैं	नफ़रत किई हैं
नफ़रत करना	V;3;PL;PRF;PST;FEM	o1	नफ़रत की थी	नफ़रत किई थी
नफ़रत करना	V;3;PL;PRF;SBJV;FEM	o1	नफ़रत की हों	नफ़रत किई हों
नफ़रत करना	V;3;SG;PRF;LGSPEC3;FEM	o1	नफ़रत की होगी	नफ़रत किई होगी
नफ़रत करना	V;3;SG;PRF;LGSPEC4;FEM	o1	नफ़रत की होती	नफ़रत किई होती
नफ़रत करना	V;3;SG;PRF;PRS;FEM	o1	नफ़रत की है	नफ़रत किई है
नफ़रत करना	V;3;SG;PRF;PST;FEM	o1	नफ़रत की थी	नफ़रत किई थी
नफ़रत करना	V;3;SG;PRF;SBJV;FEM	o1	नफ़रत की हो	नफ़रत किई हो
नशा करना	V;1;PL;PRF;LGSPEC3;FEM	o1	नशा की होंगी	नशा किई होंगी
नशा करना	V;1;PL;PRF;LGSPEC4;FEM	o1	नशा की होती	नशा किई होती
नशा करना	V;1;PL;PRF;PRS;FEM	o1	नशा की हैं	नशा किई हैं
नशा करना	V;1;PL;PRF;PST;FEM	o1	नशा की थी	नशा किई थी
